Price,Year,Mileage,City,State,Make,Model
23999,2014,33464,Vernon,CT,Audi,A52.0T
23999,2014,24726,Colorado Springs,CO,Audi,A52.0T
24000,2013,48510,Dallas,TX,Audi,A52.0T
24000,2014,38770,Broomfield,CO,Audi,A52.0T
24015,2014,35352,Duluth,GA,Audi,A52.0T
24125,2014,43725,Virginia Beach,VA,Audi,A52.0T
24290,2014,26802,Duluth,GA,Audi,A52.0T
24297,2015,20890,Lindon,UT,Audi,A52.0T
24451,2013,30760,Pittsburgh,PA,Audi,A52.0T
24463,2014,55168,Evansville,IN,Audi,A52.0T
24470,2014,38399,Downers Grove,IL,Audi,A52.0T
24490,2014,32970,Duluth,GA,Audi,A52.0T
24493,2014,26191,Akron,OH,Audi,A52.0T
24500,2013,53184,Louisville,KY,Audi,A52.0T
24588,2014,51479,Marietta,GA,Audi,A52.0T
24688,2014,34940,West Islip,NY,Audi,A52.0T
24750,2014,10356,Farmingdale,NY,Audi,A52.0T
24777,2015,63993,Brook Park,OH,Audi,A52.0T
24799,2014,36184,West Park,FL,Audi,A52.0T
24855,2014,45421,Des Plaines,IL,Audi,A52.0T
24876,2014,49030,Bradenton,FL,Audi,A52.0T
24888,2014,32005,Centennial,CO,Audi,A52.0T
24888,2014,39067,Houston,TX,Audi,A52.0T
24889,2014,48043,Cerritos,CA,Audi,A52.0T
24942,2014,47008,Burlington,NJ,Audi,A52.0T
24972,2014,53571,Salisbury,NC,Audi,A52.0T
24980,2013,65379,Virginia Beach,VA,Audi,A52.0T
24988,2013,61312,Sterling,VA,Audi,A52.0T
24988,2014,44147,Austin,TX,Audi,A52.0T
24988,2014,45064,San Antonio,TX,Audi,A52.0T
24988,2014,43324,Gaithersburg,MD,Audi,A52.0T
24990,2013,36987,Franklin,TN,Audi,A52.0T
24991,2013,37251,San Antonio,TX,Audi,A52.0T
24994,2014,36082,Pelham,AL,Audi,A52.0T
24995,2013,37665,Blackwood,NJ,Audi,A52.0T
24995,2013,51278,Tacoma,WA,Audi,A52.0T
24995,2014,29656,Westborough,MA,Audi,A52.0T
24995,2014,48772,Columbus,OH,Audi,A52.0T
24995,2014,56489,Atlanta,GA,Audi,A52.0T
24995,2015,38900,Southampton,NJ,Audi,A52.0T
24999,2014,21925,Miami,FL,Audi,A52.0T
24999,2015,21340,West Palm Beach,FL,Audi,A52.0T
24999,2015,31757,Orlando,FL,Audi,A52.0T
25000,2013,19382,MONTCLAIR,CA,Audi,A52.0T
25000,2014,29393,Ramsey,NJ,Audi,A52.0T
25000,2014,31660,Abington,MA,Audi,A52.0T
25000,2014,55502,Merriam,KS,Audi,A52.0T
25199,2014,31444,N. Miami Beach,FL,Audi,A52.0T
25390,2014,36633,Duluth,GA,Audi,A52.0T
25395,2015,35148,Bethlehem,PA,Audi,A52.0T
25487,2014,39049,Morton Grove,IL,Audi,A52.0T
25487,2014,47215,Arlington,VA,Audi,A52.0T
25490,2014,20868,Duluth,GA,Audi,A52.0T
25493,2014,28447,Bedford,OH,Audi,A52.0T
25499,2014,18766,Colorado Springs,CO,Audi,A52.0T
25500,2014,43332,Omaha,NE,Audi,A52.0T
25539,2013,35528,West Palm Beach,FL,Audi,A52.0T
25588,2013,59738,Alexandria,VA,Audi,A52.0T
25595,2014,53443,Plano,TX,Audi,A52.0T
25649,2014,29821,Yakima,WA,Audi,A52.0T
25653,2015,46127,Bedford,OH,Audi,A52.0T
25682,2013,23840,Abington,MA,Audi,A52.0T
25688,2014,35820,Madison,TN,Audi,A52.0T
25700,2014,19086,Westampton,NJ,Audi,A52.0T
25750,2014,36848,Union City,GA,Audi,A52.0T
25765,2014,43453,Orlando,FL,Audi,A52.0T
25795,2014,19718,Mission Viejo,CA,Audi,A52.0T
25821,2014,24475,Rockville,MD,Audi,A52.0T
25840,2014,47529,Las Vegas,NV,Audi,A52.0T
25880,2014,30399,Seattle,WA,Audi,A52.0T
25888,2014,46597,Green Brook Township,NJ,Audi,A52.0T
25899,2013,23269,Hendersonville,NC,Audi,A52.0T
25900,2014,33413,Plano,TX,Audi,A52.0T
25900,2014,59997,Norcross,GA,Audi,A52.0T
25950,2014,44482,Westmont,IL,Audi,A52.0T
25955,2014,35926,Cherry Hill,NJ,Audi,A52.0T
25985,2014,42502,Concord,NC,Audi,A52.0T
25987,2014,43398,Highland Park,IL,Audi,A52.0T
25987,2014,26936,Randallstown,MD,Audi,A52.0T
25988,2014,35705,Madison,NJ,Audi,A52.0T
25990,2014,46172,Mooresville,NC,Audi,A52.0T
25990,2015,45774,Temple Hills,MD,Audi,A52.0T
25990,2015,72627,Canton,MA,Audi,A52.0T
25991,2013,47549,Austin,TX,Audi,A52.0T
25995,2013,23305,Wantagh,NY,Audi,A52.0T
25995,2013,40271,Idaho Falls,ID,Audi,A52.0T
25995,2013,58396,Bossier City,LA,Audi,A52.0T
25995,2014,19046,Dallas,TX,Audi,A52.0T
25995,2014,26241,Ewing,NJ,Audi,A52.0T
25995,2014,28800,Naugatuck,CT,Audi,A52.0T
25995,2014,38305,Westborough,MA,Audi,A52.0T
25995,2014,51003,Bethlehem,PA,Audi,A52.0T
25995,2014,56322,Liburn,GA,Audi,A52.0T
25999,2014,34905,Clearwater,FL,Audi,A52.0T
25999,2014,28158,West Palm Beach,FL,Audi,A52.0T
26000,2014,29867,McKinney,TX,Audi,A52.0T
26200,2015,37363,Westborough,MA,Audi,A52.0T
26269,2013,28046,Sanford,FL,Audi,A52.0T
26297,2016,3660,Lindon,UT,Audi,A52.0T
26421,2014,47705,Frederick,MD,Audi,A52.0T
26488,2014,29775,Norman,OK,Audi,A52.0T
26493,2014,22285,Houston,TX,Audi,A52.0T
26495,2014,43099,Coon Rapids,MN,Audi,A52.0T
26498,2013,42950,Loves Park,IL,Audi,A52.0T
26498,2014,29855,Lakeland,FL,Audi,A52.0T
26499,2014,14234,Santa Ana,CA,Audi,A52.0T
26499,2014,37825,Montclair,CA,Audi,A52.0T
26500,2014,36092,Layton,UT,Audi,A52.0T
26587,2014,42333,Riverside,CA,Audi,A52.0T
26630,2014,34720,Fredericksburg,VA,Audi,A52.0T
26750,2013,40123,Littleton,CO,Audi,A52.0T
26750,2014,28980,Louisville,KY,Audi,A52.0T
26760,2014,21447,Amherst,NY,Audi,A52.0T
26885,2013,29456,Houston,TX,Audi,A52.0T
26885,2014,37796,Clearwater,FL,Audi,A52.0T
26887,2014,21459,Shoreline,WA,Audi,A52.0T
26899,2013,28246,Englewood,CO,Audi,A52.0T
26900,2014,16250,Plano,TX,Audi,A52.0T
26900,2014,24205,Plano,TX,Audi,A52.0T
26900,2014,32738,Plano,TX,Audi,A52.0T
26900,2015,36628,Baton Rouge,LA,Audi,A52.0T
26930,2013,34587,Chicago,IL,Audi,A52.0T
26958,2014,32927,Birmingham,AL,Audi,A52.0T
26960,2013,42213,Fredericksburg,VA,Audi,A52.0T
26967,2014,36662,Ann Arbor,MI,Audi,A52.0T
26974,2014,17912,Spokane,WA,Audi,A52.0T
26975,2015,20967,Union City,GA,Audi,A52.0T
26976,2014,30099,Beaverton,OR,Audi,A52.0T
26985,2014,19617,Des Plaines,IL,Audi,A52.0T
26987,2014,23299,Riverside,CA,Audi,A52.0T
26987,2014,40844,Bradenton,FL,Audi,A52.0T
26988,2014,12624,West Islip,NY,Audi,A52.0T
26988,2014,32423,Bellevue,WA,Audi,A52.0T
26990,2014,42982,Bellevue,WA,Audi,A52.0T
26995,2013,37693,Farmers Branch,TX,Audi,A52.0T
26995,2014,26117,Newton,NJ,Audi,A52.0T
26996,2014,29635,Carrollton,TX,Audi,A52.0T
26998,2014,22424,Webster,TX,Audi,A52.0T
26998,2014,41344,Houston,TX,Audi,A52.0T
26998,2014,48475,Webster,TX,Audi,A52.0T
26999,2014,14225,San Jose,CA,Audi,A52.0T
26999,2016,8500,Clearwater,FL,Audi,A52.0T
26999,2016,40305,Orlando,FL,Audi,A52.0T
27000,2013,15301,Pembroke Pines,FL,Audi,A52.0T
27000,2014,36773,Tacoma,WA,Audi,A52.0T
27000,2014,31592,Farmingdale,NY,Audi,A52.0T
27199,2015,15137,Woods Cross,UT,Audi,A52.0T
27200,2014,62500,Brunswick,GA,Audi,A52.0T
27238,2014,19738,Clearwater,FL,Audi,A52.0T
27292,2014,36240,Seattle,WA,Audi,A52.0T
27295,2015,10980,Doral,FL,Audi,A52.0T
27404,2014,47712,Fredericksburg,VA,Audi,A52.0T
27495,2014,28919,Franklin,WI,Audi,A52.0T
27499,2014,18125,Middletown,RI,Audi,A52.0T
27500,2014,30903,Westborough,MA,Audi,A52.0T
27500,2014,55580,Reno,NV,Audi,A52.0T
27587,2013,49573,Highland Park,IL,Audi,A52.0T
27588,2014,33284,Anaheim,CA,Audi,A52.0T
27611,2013,41500,Spring,TX,Audi,A52.0T
27695,2014,11542,Great Neck,NY,Audi,A52.0T
27697,2015,27383,Concord,NC,Audi,A52.0T
27730,2014,38221,Philadelphia,PA,Audi,A52.0T
27749,2015,14243,Windsor,CO,Audi,A52.0T
27799,2013,32120,Phoenix,AZ,Audi,A52.0T
27888,2014,23889,Cerritos,CA,Audi,A52.0T
27891,2014,55285,Grapevine,TX,Audi,A52.0T
27900,2013,33696,San Rafael,CA,Audi,A52.0T
27900,2014,31674,Fredricksburg,VA,Audi,A52.0T
27900,2015,22660,Canton,MA,Audi,A52.0T
27900,2015,54241,Highland Park,IL,Audi,A52.0T
27950,2014,22777,Littleton,CO,Audi,A52.0T
27950,2016,35221,Plano,TX,Audi,A52.0T
27955,2014,31441,Glenview,IL,Audi,A52.0T
27957,2014,26061,Birmingham,AL,Audi,A52.0T
27975,2013,32014,Woodside,NY,Audi,A52.0T
27981,2014,38513,Rockville,MD,Audi,A52.0T
27983,2014,19975,Roswell,GA,Audi,A52.0T
27985,2014,24607,Des Plaines,IL,Audi,A52.0T
27985,2015,54043,Brooklyn,NY,Audi,A52.0T
27988,2014,33028,Miami,FL,Audi,A52.0T
27991,2013,16094,Fort Worth,TX,Audi,A52.0T
27994,2015,34416,Pelham,AL,Audi,A52.0T
27995,2013,15072,Cincinnati,OH,Audi,A52.0T
27995,2014,24362,Ewing,NJ,Audi,A52.0T
27995,2014,29229,Westborough,MA,Audi,A52.0T
27995,2014,37560,Liburn,GA,Audi,A52.0T
27995,2014,40237,Westborough,MA,Audi,A52.0T
27995,2014,25422,Richmond,VA,Audi,A52.0T
27995,2015,12200,Woodbury,NJ,Audi,A52.0T
27995,2015,28700,Naugatuck,CT,Audi,A52.0T
27995,2015,43184,Ewing,NJ,Audi,A52.0T
27999,2014,30128,Stafford,VA,Audi,A52.0T
27999,2015,23478,West Palm Beach,FL,Audi,A52.0T
27999,2016,31011,West Park,FL,Audi,A52.0T
28000,2014,38277,Broomfield,CO,Audi,A52.0T
28190,2015,49611,Kennesaw,GA,Audi,A52.0T
28199,2014,18000,Englewood,CO,Audi,A52.0T
28295,2013,30403,Selma,TX,Audi,A52.0T
28431,2014,13679,Lebanon,NH,Audi,A52.0T
28477,2014,39252,Jamaica,NY,Audi,A52.0T
28480,2014,30125,Philadelphia,PA,Audi,A52.0T
28480,2014,47526,Raleigh,NC,Audi,A52.0T
28497,2015,16613,Doral,FL,Audi,A52.0T
28500,2014,32387,San Francisco,CA,Audi,A52.0T
28500,2015,33530,El Cajon,CA,Audi,A52.0T
28500,2015,28457,Portland,OR,Audi,A52.0T
28504,2014,24395,Matteson,IL,Audi,A52.0T
28555,2015,22795,Des Plaines,IL,Audi,A52.0T
28755,2015,16632,Des Plaines,IL,Audi,A52.0T
28780,2014,37458,Memphis,TN,Audi,A52.0T
28885,2014,18936,Coral Springs,FL,Audi,A52.0T
28900,2014,36073,Orland Park,IL,Audi,A52.0T
28900,2015,33279,Dumfries,VA,Audi,A52.0T
28900,2015,38510,Canton,MA,Audi,A52.0T
28935,2014,36758,Aurora,CO,Audi,A52.0T
28945,2014,21631,Doral,FL,Audi,A52.0T
28950,2014,17928,Carrollton,TX,Audi,A52.0T
28950,2014,39550,Irving,TX,Audi,A52.0T
28950,2016,36120,Plano,TX,Audi,A52.0T
28977,2014,51825,Sanford,FL,Audi,A52.0T
28980,2014,27352,Austin,TX,Audi,A52.0T
28984,2014,30704,Houston,TX,Audi,A52.0T
28988,2014,29374,West Islip,NY,Audi,A52.0T
28990,2016,20009,Murrieta,CA,Audi,A52.0T
28991,2015,25423,Charleston,SC,Audi,A52.0T
28992,2014,41647,Melbourne,FL,Audi,A52.0T
28994,2013,10662,Pelham,AL,Audi,A52.0T
28995,2013,31335,Selma,TX,Audi,A52.0T
28995,2014,37418,Worthington,OH,Audi,A52.0T
28995,2014,72861,Baton Rouge,LA,Audi,A52.0T
28995,2014,29431,Rome,NY,Audi,A52.0T
28995,2015,17500,Naugatuck,CT,Audi,A52.0T
28996,2014,16286,Morton Grove,IL,Audi,A52.0T
28997,2014,42510,Bristol,PA,Audi,A52.0T
28997,2015,45557,Brooklyn,NY,Audi,A52.0T
28998,2014,15027,Carrolton,TX,Audi,A52.0T
28999,2016,31353,Orlando,FL,Audi,A52.0T
29000,2014,40642,Broomfield,CO,Audi,A52.0T
29000,2015,28507,Scottsdale,AZ,Audi,A52.0T
29230,2015,23766,Buford,GA,Audi,A52.0T
29297,2013,21649,Longmont,CO,Audi,A52.0T
29300,2014,35957,Frederick,MD,Audi,A52.0T
29344,2013,38677,Naples,FL,Audi,A52.0T
29393,2015,17849,Englewood,CO,Audi,A52.0T
29477,2015,45274,Lodi,NJ,Audi,A52.0T
29478,2015,31956,West Palm Beach,FL,Audi,A52.0T
29490,2015,39829,Nashville,TN,Audi,A52.0T
29500,2014,22247,Georgetown,TX,Audi,A52.0T
29500,2014,20583,Westborough,MA,Audi,A52.0T
29566,2015,29415,Ocala,FL,Audi,A52.0T
29587,2014,40645,Pembroke Pines,FL,Audi,A52.0T
29664,2014,39268,Louisville,KY,Audi,A52.0T
29771,2014,35375,Clearwater,FL,Audi,A52.0T
29900,2014,21306,Southampton,NY,Audi,A52.0T
29900,2015,16149,Canton,MA,Audi,A52.0T
29950,2014,29288,St. Louis,MO,Audi,A52.0T
29975,2014,52908,Marietta,GA,Audi,A52.0T
29977,2014,40570,Hyannis,MA,Audi,A52.0T
29980,2015,18542,Fairfax,VA,Audi,A52.0T
29988,2016,12607,Scottsdale,AZ,Audi,A52.0T
29990,2014,14653,Houston,TX,Audi,A52.0T
29990,2015,40683,McHenry,IL,Audi,A52.0T
29991,2014,21622,San Antonio,TX,Audi,A52.0T
29991,2014,32182,West Palm Beach,FL,Audi,A52.0T
29991,2014,24076,Houston,TX,Audi,A52.0T
29995,2014,10698,Chicago,IL,Audi,A52.0T
29995,2014,37638,Selma,TX,Audi,A52.0T
29995,2014,28945,Liburn,GA,Audi,A52.0T
29995,2014,29076,Westborough,MA,Audi,A52.0T
29995,2014,38814,Westborough,MA,Audi,A52.0T
29995,2015,24917,Boise,ID,Audi,A52.0T
29995,2015,30247,Countryside,IL,Audi,A52.0T
29996,2014,53331,Avenel,NJ,Audi,A52.0T
29997,2016,7836,Doral,FL,Audi,A52.0T
29999,2014,13685,N. Miami Beach,FL,Audi,A52.0T
29999,2014,22815,Middletown,RI,Audi,A52.0T
29999,2015,23486,Littleton,CO,Audi,A52.0T
29999,2015,25585,Warrenton,VA,Audi,A52.0T
30000,2014,16249,Burlingame,CA,Audi,A52.0T
30000,2014,24088,San Francisco,CA,Audi,A52.0T
30000,2014,24943,Baltimore,MD,Audi,A52.0T
30000,2015,37758,Portsmouth,NH,Audi,A52.0T
30000,2015,23609,Louisville,KY,Audi,A52.0T
30399,2014,33673,N. Miami Beach,FL,Audi,A52.0T
30485,2014,6825,Ballwin,MO,Audi,A52.0T
30500,2015,41308,Ramsey,NJ,Audi,A52.0T
30616,2015,31772,Oklahoma City,OK,Audi,A52.0T
30686,2014,33260,Cockeysville,MD,Audi,A52.0T
30700,2015,29368,Fort Worth,TX,Audi,A52.0T
30790,2014,34598,Addison,IL,Audi,A52.0T
30900,2015,21234,Knoxville,TN,Audi,A52.0T
30909,2016,28791,Doral,FL,Audi,A52.0T
30979,2014,23729,Framingham,MA,Audi,A52.0T
30988,2014,8648,Sarasota,FL,Audi,A52.0T
30992,2014,21076,Costa Mesa,CA,Audi,A52.0T
30993,2015,31596,Seattle,WA,Audi,A52.0T
30994,2014,46079,PEORIA,IL,Audi,A52.0T
30995,2014,12551,Flemington,NJ,Audi,A52.0T
30995,2014,53018,Selma,TX,Audi,A52.0T
30995,2014,31340,Westborough,MA,Audi,A52.0T
30999,2016,18245,West Palm Beach,FL,Audi,A52.0T
31000,2016,33630,Manalapan,NJ,Audi,A52.0T
31246,2014,26277,Pensacola,FL,Audi,A52.0T
31291,2014,22595,N. Miami Beach,FL,Audi,A52.0T
31295,2016,15858,Fife,WA,Audi,A52.0T
31477,2015,29305,Wilsonville,OR,Audi,A52.0T
31489,2014,34279,Clearwater,FL,Audi,A52.0T
31549,2014,54338,Fort Collins,CO,Audi,A52.0T
31694,2015,20188,Seattle,WA,Audi,A52.0T
31775,2015,22461,Spring,TX,Audi,A52.0T
31900,2015,32233,San Juan,TX,Audi,A52.0T
31946,2014,31818,Tinley Park,IL,Audi,A52.0T
31950,2014,21858,Littleton,CO,Audi,A52.0T
31950,2015,15560,Littleton,CO,Audi,A52.0T
31993,2015,20864,Spokane,WA,Audi,A52.0T
31995,2015,17691,Austin,TX,Audi,A52.0T
32000,2015,14057,Falls Church,VA,Audi,A52.0T
32150,2015,22226,Santa Clara,CA,Audi,A52.0T
32291,2015,33017,N. Miami Beach,FL,Audi,A52.0T
32400,2015,21314,Owings Mills,MD,Audi,A52.0T
32452,2015,40243,Dallas,TX,Audi,A52.0T
32488,2015,13600,Lakewood,CO,Audi,A52.0T
32497,2014,15402,Tempe,AZ,Audi,A52.0T
32599,2015,25842,Littleton,CO,Audi,A52.0T
32675,2015,30033,Memphis,TN,Audi,A52.0T
32750,2014,24000,Orlando,FL,Audi,A52.0T
32785,2015,32030,Coral Springs,FL,Audi,A52.0T
32800,2015,14992,Westmont,IL,Audi,A52.0T
32900,2014,29588,Portland,OR,Audi,A52.0T
32912,2015,42631,Dallas,TX,Audi,A52.0T
32955,2015,25587,Grapevine,TX,Audi,A52.0T
32955,2015,28605,Denton,TX,Audi,A52.0T
32973,2014,27144,Bellevue,WA,Audi,A52.0T
32987,2014,34044,Mount Prospect,IL,Audi,A52.0T
32988,2015,11626,Buford,GA,Audi,A52.0T
32990,2014,31806,Melbourne,FL,Audi,A52.0T
32991,2015,29886,San Antonio,TX,Audi,A52.0T
32995,2015,6704,Schaumburg,IL,Audi,A52.0T
32995,2015,24689,Charlotte,NC,Audi,A52.0T
32995,2015,30619,Westborough,MA,Audi,A52.0T
32995,2015,31889,Westborough,MA,Audi,A52.0T
32998,2015,43767,Merriam,KS,Audi,A52.0T
32999,2015,34130,Warrenton,VA,Audi,A52.0T
33000,2014,29523,Jamaica,NY,Audi,A52.0T
33000,2015,19321,Pembroke Pines,FL,Audi,A52.0T
33158,2016,9120,Arlington,VA,Audi,A52.0T
33211,2015,6813,Kansas City,MO,Audi,A52.0T
33275,2016,27959,Duluth,GA,Audi,A52.0T
33295,2015,9917,Orlando,FL,Audi,A52.0T
33363,2015,41480,Charlotte,NC,Audi,A52.0T
33421,2015,19789,Renton,WA,Audi,A52.0T
33490,2016,10295,Plano,TX,Audi,A52.0T
33491,2015,11601,San Rafael,CA,Audi,A52.0T
33491,2015,16112,Orlando,FL,Audi,A52.0T
33510,2015,22288,Plano,TX,Audi,A52.0T
33511,2014,30597,Carrollton,TX,Audi,A52.0T
33722,2015,37257,Tampa,FL,Audi,A52.0T
33788,2015,9143,Flemington,NJ,Audi,A52.0T
33792,2016,41170,San Antonio,TX,Audi,A52.0T
33900,2014,3360,Southampton,NY,Audi,A52.0T
33954,2016,7399,Highlands Ranch,CO,Audi,A52.0T
33980,2015,39027,Philadelphia,PA,Audi,A52.0T
33989,2014,16489,Columbia,SC,Audi,A52.0T
33990,2015,27270,Charlotte,NC,Audi,A52.0T
33990,2016,9893,Highland Park,IL,Audi,A52.0T
33991,2014,45420,Lafayette,LA,Audi,A52.0T
33995,2013,17797,Round Rock,TX,Audi,A52.0T
33995,2014,33259,Fort Myers,FL,Audi,A52.0T
33995,2015,15619,Westborough,MA,Audi,A52.0T
33998,2016,24785,Webster,TX,Audi,A52.0T
34000,2015,12661,Concord,CA,Audi,A52.0T
34000,2016,20423,McKinney,TX,Audi,A52.0T
34240,2016,20088,Newnan,GA,Audi,A52.0T
34421,2015,35752,Rockville,MD,Audi,A52.0T
34500,2016,2441,Maumee,OH,Audi,A52.0T
34550,2014,19552,Westmont,IL,Audi,A52.0T
34699,2016,27735,N. Miami Beach,FL,Audi,A52.0T
34750,2015,4399,Louisville,KY,Audi,A52.0T
34785,2014,23468,Marietta,GA,Audi,A52.0T
34800,2016,12218,Marietta,GA,Audi,A52.0T
34888,2015,15468,Playa Vista,CA,Audi,A52.0T
34900,2014,17900,Knoxville,TN,Audi,A52.0T
34978,2015,20686,Milwaukee,WI,Audi,A52.0T
34992,2015,9551,Sanford,FL,Audi,A52.0T
34993,2015,12353,Beverly Hills,CA,Audi,A52.0T
34995,2014,12556,Richmond,VA,Audi,A52.0T
34995,2014,20490,Fort Myers,FL,Audi,A52.0T
34995,2015,22186,Fort Myers,FL,Audi,A52.0T
34995,2016,20909,Alexandria,VA,Audi,A52.0T
34999,2016,12812,San Rafael,CA,Audi,A52.0T
35085,2014,23794,Marietta,GA,Audi,A52.0T
35488,2015,22584,Duluth,GA,Audi,A52.0T
35491,2015,9044,Seattle,WA,Audi,A52.0T
35800,2016,11999,Golden Valley,MN,Audi,A52.0T
35891,2016,12033,Beaverton,OR,Audi,A52.0T
35987,2016,9080,Arlington,VA,Audi,A52.0T
35990,2015,30503,SARASOTA,FL,Audi,A52.0T
35995,2015,19788,Selma,TX,Audi,A52.0T
35995,2016,13446,San Antonio,TX,Audi,A52.0T
35996,2016,5280,Carrollton,TX,Audi,A52.0T
35997,2016,7597,Austin,TX,Audi,A52.0T
36000,2015,27282,Burlingame,CA,Audi,A52.0T
36000,2016,7956,Walnut Creek,CA,Audi,A52.0T
36391,2016,18155,Ft. Lauderdale,FL,Audi,A52.0T
36750,2015,26037,Concord,CA,Audi,A52.0T
36988,2015,21377,Greenville,NC,Audi,A52.0T
36997,2016,10969,McKinney,TX,Audi,A52.0T
36999,2015,8659,Middletown,RI,Audi,A52.0T
37494,2016,11714,Lafayette,LA,Audi,A52.0T
37500,2015,24297,Georgetown,TX,Audi,A52.0T
37600,2016,8668,Palo Alto,CA,Audi,A52.0T
37777,2016,19886,Tacoma,WA,Audi,A52.0T
37997,2016,18710,Raleigh,NC,Audi,A52.0T
37999,2016,15305,Orlando,FL,Audi,A52.0T
38699,2015,21505,Bradenton,FL,Audi,A52.0T
38977,2016,9719,Pompano Beach,FL,Audi,A52.0T
38999,2016,17562,Leesburg,VA,Audi,A52.0T
39227,2016,26939,Charlotte,NC,Audi,A52.0T
42000,2016,16800,Harrisonville,MO,Audi,A52.0T
42882,2016,8553,Brentwood,TN,Audi,A52.0T
42977,2016,17279,Southern Pines,NC,Audi,A52.0T
42999,2016,4950,Clearwater,FL,Audi,A52.0T
43500,2016,9930,Owings Mills,MD,Audi,A52.0T
44387,2016,2108,Naples,FL,Audi,A52.0T
44990,2016,6922,Charlotte,NC,Audi,A52.0T
45881,2016,1735,Brentwood,TN,Audi,A52.0T
45999,2016,3611,Clearwater,FL,Audi,A52.0T
9900,2010,68486,Paterson,NJ,Audi,A52dr
9989,2010,129531,North Bethesda,MD,Audi,A52dr
9990,2009,100596,DAVIE,FL,Audi,A52dr
10464,2008,116848,Saint Augustine,FL,Audi,A52dr
10494,2010,134434,Fairfield,OH,Audi,A52dr
10995,2009,95589,Hasbrouck Heights,NJ,Audi,A52dr
10999,2009,120589,Midvale,UT,Audi,A52dr
10999,2011,108149,Orlando,FL,Audi,A52dr
11250,2010,146998,Johnson City,TN,Audi,A52dr
11485,2009,92620,Atlanta,GA,Audi,A52dr
11900,2011,122080,Arlington,TX,Audi,A52dr
11900,2011,141727,Philadelphia,PA,Audi,A52dr
11950,2010,110486,McCook,IL,Audi,A52dr
11990,2009,109000,Lawndale,CA,Audi,A52dr
11991,2010,97012,Tampa,FL,Audi,A52dr
11995,2008,98255,Union City,GA,Audi,A52dr
11995,2010,129216,Raleigh,NC,Audi,A52dr
11995,2011,72829,West Palm Beach,FL,Audi,A52dr
11999,2010,118890,Centennial,CO,Audi,A52dr
11999,2011,97830,Miami,FL,Audi,A52dr
12458,2010,87620,Elizabeth City,NC,Audi,A52dr
12493,2012,121709,Raritan Township,NJ,Audi,A52dr
12495,2009,115867,Buena Park,CA,Audi,A52dr
12500,2009,120567,Raleigh,NC,Audi,A52dr
12707,2010,102358,Valencia,CA,Audi,A52dr
12855,2009,112958,Des Plaines,IL,Audi,A52dr
12877,2010,117878,Manassas,VA,Audi,A52dr
12881,2009,113792,Addison,TX,Audi,A52dr
12888,2009,89758,Chantilly,VA,Audi,A52dr
12900,2009,112572,Newark,NJ,Audi,A52dr
12900,2009,115215,Arlington,TX,Audi,A52dr
12900,2010,102898,Addison,TX,Audi,A52dr
12900,2010,115200,Arlington,TX,Audi,A52dr
12990,2010,97511,Snellville,GA,Audi,A52dr
12991,2010,131850,Graham,NC,Audi,A52dr
12995,2010,96533,Carrollton,TX,Audi,A52dr
12995,2010,102435,Chantilly,VA,Audi,A52dr
12995,2010,102450,Roseville,CA,Audi,A52dr
12995,2012,103800,Naugatuck,CT,Audi,A52dr
12998,2009,98579,Orlando,FL,Audi,A52dr
12998,2010,107000,Sacramento,CA,Audi,A52dr
12998,2012,99974,Langhorne,PA,Audi,A52dr
12999,2010,103935,Seymour,CT,Audi,A52dr
12999,2012,100957,Marietta,GA,Audi,A52dr
13250,2010,99375,Dania Beach,FL,Audi,A52dr
13336,2008,96497,Moses Lake,WA,Audi,A52dr
13395,2012,91914,Marietta,GA,Audi,A52dr
13495,2011,131868,Morristown,NJ,Audi,A52dr
13499,2012,90894,Seymour,CT,Audi,A52dr
13500,2009,101642,Union City,GA,Audi,A52dr
13500,2010,74182,Gibsonton,FL,Audi,A52dr
13500,2011,106125,Dallas,TX,Audi,A52dr
13527,2010,101133,San Antonio,TX,Audi,A52dr
13547,2010,91086,Springfield,VA,Audi,A52dr
13826,2011,99383,Southfield,MI,Audi,A52dr
13831,2010,90744,Bedford,OH,Audi,A52dr
13850,2010,89475,Nanuet,NY,Audi,A52dr
13850,2011,97074,Marietta,GA,Audi,A52dr
13888,2009,113802,San Mateo,CA,Audi,A52dr
13900,2012,73247,Rahway,NJ,Audi,A52dr
13970,2012,77703,Bedford,OH,Audi,A52dr
13980,2010,95570,Lynwood,CA,Audi,A52dr
13986,2009,75334,Dallas,TX,Audi,A52dr
13988,2010,101956,Houston,TX,Audi,A52dr
13995,2008,72467,Jacksonville,FL,Audi,A52dr
13995,2009,99354,Levittown,PA,Audi,A52dr
13995,2010,60300,Naugatuck,CT,Audi,A52dr
13995,2010,103105,Sacramento,CA,Audi,A52dr
13995,2011,110191,Oklahoma City,OK,Audi,A52dr
13995,2011,112464,Morristown,NJ,Audi,A52dr
13995,2012,74446,Great Neck,NY,Audi,A52dr
13999,2009,75242,Marietta,GA,Audi,A52dr
13999,2009,86387,Tucson,AZ,Audi,A52dr
13999,2009,126597,Seymour,CT,Audi,A52dr
13999,2010,101902,Bloomington,CA,Audi,A52dr
13999,2010,115528,Midvale,UT,Audi,A52dr
13999,2011,86531,Marietta,GA,Audi,A52dr
14295,2009,102882,Marietta,GA,Audi,A52dr
14430,2010,85813,Buford,GA,Audi,A52dr
14490,2011,96852,Sacramento,CA,Audi,A52dr
